episode,step_count,train_reward,train_throughput,train_drop_rate,train_jamming_failure_rate,train_fairness,epsilon,replay_size,avg_loss,avg_q_tot,mode_usage_harvest,mode_usage_backscatter,mode_usage_active,backscatter_success_rate,active_success_rate,fallback_rate,device,high_level_action_0_count,high_level_action_1_count,high_level_action_2_count,high_level_action_3_count,high_level_action_4_count,high_level_action_5_count,high_level_action_6_count,high_level_action_7_count,high_level_action_8_count,high_level_action_9_count
358,200,-1291.200263569378,220.0,0.4200873362445415,0.3413654618473896,0.673625608907446,0.050000000000000044,358,14.587498664855957,-16.7541650390625,65.0,203.0,47.0,0.7551020408163265,0.5384615384615384,0.0225,cuda,23.0,2.0,17.0,0.0,37.0,141.0,52.0,124.0,2.0,2.0
359,200,-1493.5460055928363,213.0,0.46463815789473684,0.34980988593155893,0.7507073715562175,0.050000000000000044,359,16.119544982910156,-16.619552001953124,60.0,231.0,32.0,0.5748502994011976,0.3333333333333333,0.0025,cuda,11.0,3.0,0.0,121.0,4.0,135.0,46.0,9.0,70.0,1.0
360,200,-2053.0575243866174,0.0,0.6338486574450773,1.0,1.0,0.050000000000000044,360,16.496055603027344,-16.5931982421875,5.0,18.0,0.0,0.0,0.0,0.4275,cuda,21.0,3.0,1.0,26.0,13.0,6.0,182.0,1.0,4.0,143.0
361,200,-1425.257426111552,190.0,0.4428697962798937,0.5119453924914675,0.4527213443691999,0.050000000000000044,361,14.441058158874512,-15.36189697265625,20.0,271.0,22.0,0.5,0.8048780487804879,0.0325,cuda,1.0,1.0,5.0,147.0,50.0,21.0,36.0,135.0,3.0,1.0
362,200,-1979.2123794944944,106.0,0.5815433571996818,0.6495327102803738,0.10673506222095563,0.050000000000000044,362,14.726679801940918,-16.738310546875,77.0,192.0,22.0,0.3523809523809524,0.8421052631578947,0.03,cuda,2.0,2.0,6.0,170.0,10.0,160.0,43.0,1.0,2.0,4.0
363,200,-1417.32291268107,202.0,0.44051724137931036,0.44363636363636366,0.6242007036867064,0.050000000000000044,363,15.496848106384277,-16.599852294921874,20.0,253.0,22.0,0.6185567010309279,0.5,0.1275,cuda,2.0,0.0,3.0,5.0,52.0,138.0,85.0,115.0,0.0,0.0
364,200,-1461.0450342735933,187.0,0.5097540288379983,0.0,0.17257137217163865,0.050000000000000044,364,14.633427619934082,-17.114620361328125,11.0,129.0,6.0,1.0,1.0,0.405,cuda,28.0,4.0,119.0,13.0,1.0,36.0,52.0,2.0,2.0,143.0
365,200,-1762.6699490302246,135.0,0.5448504983388704,0.5352112676056338,0.14920790863318187,0.050000000000000044,365,14.618688583374023,-15.601143798828126,29.0,197.0,16.0,0.3738019169329074,0.6923076923076923,0.0025,cuda,31.0,5.0,3.0,15.0,7.0,116.0,97.0,15.0,102.0,9.0
366,200,-1393.8422316974882,228.0,0.4459016393442623,0.2681818181818182,0.4798670728330102,0.050000000000000044,366,14.31937026977539,-15.37620361328125,16.0,191.0,29.0,0.8252032520325203,0.43859649122807015,0.0,cuda,161.0,54.0,3.0,73.0,2.0,23.0,20.0,2.0,46.0,16.0
367,200,-1337.1834711750946,180.0,0.45104895104895104,0.10897435897435898,0.43148222133439873,0.050000000000000044,367,15.939282417297363,-17.35912841796875,23.0,134.0,22.0,0.8896103896103896,1.0,0.0,cuda,158.0,6.0,2.0,31.0,4.0,25.0,105.0,3.0,63.0,3.0
368,200,-1418.9577877621487,241.0,0.46566692975532753,0.0,0.3615712640458182,0.050000000000000044,368,14.965493202209473,-17.0152587890625,0.0,137.0,8.0,1.0,1.0,0.375,cuda,79.0,143.0,20.0,3.0,3.0,0.0,34.0,1.0,116.0,1.0
369,200,-1432.414968820102,189.0,0.455012853470437,0.476,0.3445811025900738,0.050000000000000044,369,14.4889497756958,-17.111270751953125,26.0,242.0,8.0,0.5972696245733788,0.9333333333333333,0.0175,cuda,73.0,71.0,113.0,0.0,4.0,31.0,29.0,1.0,6.0,72.0
370,200,-1403.9018789334214,194.0,0.4683860232945091,0.019230769230769232,0.4815866922584773,0.050000000000000044,370,14.214386940002441,-16.48791748046875,2.0,135.0,21.0,0.9567901234567902,1.0,0.04,cuda,216.0,4.0,0.0,19.0,1.0,2.0,37.0,4.0,0.0,117.0
371,200,-1576.8302104597485,173.0,0.5110384300899428,0.1443850267379679,0.31756591861637223,0.050000000000000044,371,15.296677589416504,-16.34233642578125,1.0,172.0,15.0,0.856353591160221,0.6,0.0,cuda,206.0,21.0,96.0,3.0,2.0,3.0,17.0,0.0,4.0,48.0
372,200,-1365.7374516878372,211.0,0.44974874371859297,0.18604651162790697,0.5200747619882016,0.050000000000000044,372,16.53276252746582,-16.85490234375,4.0,191.0,24.0,0.8293838862559242,0.75,0.0,cuda,116.0,1.0,24.0,2.0,0.0,5.0,100.0,37.0,5.0,110.0
373,200,-1814.4594113963308,152.0,0.526148969889065,0.5618374558303887,0.5020425901781834,0.050000000000000044,373,14.441010475158691,-15.60554931640625,0.0,274.0,9.0,0.4477124183006536,1.0,0.0025,cuda,83.0,63.0,29.0,7.0,1.0,0.0,42.0,4.0,3.0,168.0
374,200,-1440.4664297282554,229.0,0.47703464947622887,0.05434782608695652,0.4257784273129542,0.050000000000000044,374,14.892119407653809,-15.853427734375,4.0,171.0,13.0,0.9444444444444444,1.0,0.0025,cuda,294.0,1.0,0.0,32.0,0.0,4.0,15.0,1.0,48.0,5.0
375,200,-1486.4222774861971,185.0,0.48273026315789475,0.06707317073170732,0.44381767490112173,0.050000000000000044,375,14.963293075561523,-16.17686767578125,4.0,145.0,19.0,0.9245283018867925,1.0,0.01,cuda,93.0,4.0,2.0,1.0,5.0,4.0,164.0,72.0,18.0,37.0
376,200,-1435.7636067916642,158.0,0.4825174825174825,0.08270676691729323,0.3748348348348348,0.050000000000000044,376,15.620209693908691,-16.32203369140625,1.0,121.0,12.0,0.9256756756756757,1.0,0.065,cuda,220.0,0.0,1.0,0.0,2.0,1.0,38.0,4.0,61.0,73.0
377,200,-1469.7994918438437,213.0,0.47406225059856344,0.06179775280898876,0.7995241871530532,0.050000000000000044,377,14.346192359924316,-16.28942626953125,0.0,170.0,8.0,0.9425837320574163,1.0,0.0025,cuda,214.0,1.0,2.0,3.0,3.0,1.0,24.0,149.0,1.0,2.0
378,200,-1628.5742817360065,153.0,0.5346534653465347,0.0873015873015873,0.2699532952776336,0.050000000000000044,378,14.6405668258667,-15.989014892578124,0.0,124.0,2.0,0.893491124260355,0.5,0.1075,cuda,87.0,4.0,2.0,2.0,0.0,0.0,157.0,146.0,1.0,1.0
379,200,-1289.3452893026456,233.0,0.43755238893545684,0.16326530612244897,0.4619357583492874,0.050000000000000044,379,14.01352310180664,-15.86488037109375,3.0,171.0,25.0,0.8162393162393162,0.84,0.0025,cuda,158.0,2.0,1.0,8.0,2.0,4.0,94.0,72.0,57.0,2.0
380,200,-2157.1933871572,1.0,0.6247920133111481,0.9928057553956835,0.06666666666666222,0.050000000000000044,380,14.589221000671387,-16.264439697265626,1.0,128.0,11.0,0.0078125,0.0,0.3975,cuda,51.0,82.0,3.0,3.0,3.0,2.0,34.0,218.0,3.0,1.0
381,200,-2082.34490439858,7.0,0.6204318936877077,0.9302325581395349,0.11264367816091927,0.050000000000000044,381,14.111711502075195,-16.2290185546875,34.0,75.0,11.0,0.0364963503649635,0.09090909090909091,0.395,cuda,39.0,2.0,2.0,87.0,11.0,95.0,91.0,69.0,2.0,2.0
382,200,-1271.1144032893856,223.0,0.4334470989761092,0.05142857142857143,0.46991731632412,0.050000000000000044,382,15.65863037109375,-16.760107421875,8.0,152.0,23.0,0.9329896907216495,0.9333333333333333,0.0,cuda,44.0,2.0,4.0,126.0,0.0,9.0,187.0,1.0,23.0,4.0
383,200,-1396.0261058462193,182.0,0.4605377276669558,0.28169014084507044,0.3855214152700186,0.050000000000000044,383,13.99975299835205,-15.5679248046875,10.0,195.0,18.0,0.5559701492537313,1.0,0.065,cuda,124.0,2.0,1.0,126.0,1.0,65.0,59.0,17.0,3.0,2.0
384,200,-1336.744148211548,198.0,0.44635193133047213,0.125,0.796829268292683,0.050000000000000044,384,14.449357032775879,-17.032943115234374,6.0,163.0,21.0,0.7843137254901961,0.95,0.0225,cuda,140.0,3.0,2.0,3.0,15.0,14.0,96.0,101.0,25.0,1.0
385,200,-1436.1386304697053,207.0,0.46991869918699186,0.06329113924050633,0.6716670585469081,0.050000000000000044,385,15.124114036560059,-15.663790283203125,3.0,145.0,13.0,0.9481865284974094,1.0,0.005,cuda,217.0,1.0,1.0,2.0,3.0,3.0,33.0,109.0,30.0,1.0
386,200,-1389.7312740994726,194.0,0.4648241206030151,0.06329113924050633,0.42671201814058957,0.050000000000000044,386,15.828581809997559,-16.04938232421875,16.0,142.0,16.0,0.8961748633879781,1.0,0.125,cuda,36.0,1.0,3.0,1.0,76.0,25.0,180.0,65.0,13.0,0.0
387,200,-1586.4675876032882,174.0,0.502021018593371,0.09036144578313253,0.40611670020120727,0.050000000000000044,387,14.942922592163086,-16.123096923828125,2.0,146.0,20.0,0.9215686274509803,0.868421052631579,0.1075,cuda,185.0,6.0,3.0,1.0,116.0,3.0,43.0,15.0,28.0,0.0
388,200,-1564.8391594367513,182.0,0.49513776337115073,0.32142857142857145,0.33570487483530964,0.050000000000000044,388,14.227941513061523,-15.527578125,61.0,164.0,32.0,0.8115942028985508,0.3111111111111111,0.1675,cuda,82.0,0.0,1.0,5.0,67.0,127.0,34.0,79.0,3.0,2.0
389,200,-1306.772432244939,202.0,0.4458653026427962,0.06741573033707865,0.5418857901726427,0.050000000000000044,389,14.905470848083496,-16.550137939453126,0.0,171.0,7.0,0.9411764705882353,0.8333333333333334,0.0025,cuda,283.0,3.0,1.0,0.0,0.0,0.0,11.0,98.0,3.0,1.0
390,200,-1359.0663865645495,157.0,0.4628469113697404,0.08064516129032258,0.3158306105451983,0.050000000000000044,390,16.083555221557617,-17.142413330078124,0.0,112.0,12.0,0.952054794520548,0.8571428571428571,0.1525,cuda,229.0,1.0,2.0,4.0,87.0,0.0,21.0,53.0,2.0,1.0
391,200,-1525.1866736466366,135.0,0.5249554367201426,0.05384615384615385,0.13967122657776757,0.050000000000000044,391,14.882241249084473,-16.4654052734375,1.0,115.0,15.0,0.9008264462809917,1.0,0.185,cuda,242.0,1.0,2.0,1.0,117.0,2.0,30.0,3.0,2.0,0.0
392,200,-1483.606818038626,179.0,0.5166809238665526,0.013513513513513514,0.15306819538994387,0.050000000000000044,392,15.293769836425781,-14.21259033203125,1.0,143.0,5.0,0.976878612716763,1.0,0.0025,cuda,353.0,0.0,0.0,3.0,1.0,3.0,35.0,1.0,1.0,3.0
393,200,-1516.3678560733395,189.0,0.5114754098360655,0.07303370786516854,0.18387769284225156,0.050000000000000044,393,15.406298637390137,-16.27549560546875,1.0,163.0,15.0,0.8624338624338624,1.0,0.005,cuda,276.0,4.0,1.0,4.0,2.0,1.0,107.0,3.0,1.0,1.0
394,200,-1363.3493019430116,186.0,0.45595854922279794,0.211340206185567,0.34465032875074714,0.050000000000000044,394,14.505398750305176,-15.1786328125,4.0,181.0,13.0,0.7272727272727273,0.6923076923076923,0.0025,cuda,156.0,1.0,2.0,51.0,2.0,5.0,81.0,2.0,97.0,3.0
395,200,-1534.5809659209297,184.0,0.5190082644628099,0.0625,0.19521420746122356,0.050000000000000044,395,15.83959674835205,-16.459232177734375,6.0,143.0,17.0,0.9573170731707317,0.8181818181818182,0.0225,cuda,345.0,0.0,1.0,0.0,15.0,6.0,28.0,1.0,1.0,3.0
396,200,-1929.5043079150084,139.0,0.5764705882352941,0.5817307692307693,0.14652106320858455,0.050000000000000044,396,13.875336647033691,-15.83579833984375,45.0,190.0,18.0,0.48917748917748916,0.8125,0.0925,cuda,49.0,2.0,223.0,3.0,20.0,63.0,33.0,4.0,2.0,1.0
397,200,-1566.3930692510976,140.0,0.5055986218776917,0.32160804020100503,0.2258324691784768,0.050000000000000044,397,14.380951881408691,-15.86405029296875,25.0,187.0,12.0,0.6473684210526316,0.85,0.075,cuda,71.0,4.0,40.0,0.0,93.0,92.0,82.0,16.0,1.0,1.0
398,200,-1719.7735303263569,161.0,0.5581947743467933,0.05555555555555555,0.16421806202287054,0.050000000000000044,398,14.72299575805664,-17.133795166015624,0.0,148.0,14.0,0.9459459459459459,0.9130434782608695,0.0,cuda,359.0,0.0,1.0,0.0,3.0,1.0,34.0,1.0,1.0,0.0
399,200,-1575.432164937733,172.0,0.48330550918196996,0.42231075697211157,0.44300688828990714,0.050000000000000044,399,13.965816497802734,-16.88284912109375,42.0,227.0,24.0,0.6454183266932271,0.3125,0.115,cuda,72.0,2.0,3.0,5.0,47.0,151.0,22.0,4.0,92.0,2.0
400,200,-1457.1558165124104,172.0,0.45366284201235657,0.46825396825396826,0.3141552511415525,0.050000000000000044,400,15.052234649658203,-16.764595947265626,28.0,242.0,10.0,0.3979328165374677,1.0,0.0575,cuda,49.0,0.0,115.0,4.0,26.0,122.0,76.0,1.0,3.0,4.0
401,200,-1470.0139119667633,174.0,0.4867549668874172,0.04054054054054054,0.38025621703089674,0.050000000000000044,401,14.411109924316406,-16.08994384765625,3.0,136.0,12.0,0.9625,1.0,0.005,cuda,78.0,0.0,1.0,4.0,2.0,4.0,209.0,36.0,65.0,1.0
402,200,-1314.9027235024141,211.0,0.44265080713678845,0.08982035928143713,0.5871546323771843,0.050000000000000044,402,14.695845603942871,-14.96290283203125,1.0,150.0,17.0,0.9329896907216495,0.8823529411764706,0.02,cuda,83.0,4.0,3.0,1.0,5.0,1.0,161.0,115.0,24.0,3.0
403,200,-1507.6907277754142,151.0,0.49871023215821153,0.02054794520547945,0.14756496133061514,0.050000000000000044,403,14.216819763183594,-16.727635498046876,2.0,140.0,6.0,0.9790209790209791,1.0,0.0,cuda,1.0,1.0,16.0,0.0,18.0,2.0,238.0,118.0,4.0,2.0
404,200,-1585.3037678010396,178.0,0.5043547110055424,0.035211267605633804,0.4103082103082103,0.050000000000000044,404,14.8761625289917,-16.978280029296876,0.0,128.0,14.0,0.9743589743589743,0.9285714285714286,0.0,cuda,32.0,0.0,2.0,2.0,3.0,0.0,229.0,116.0,15.0,1.0
405,200,-1646.241802963664,132.0,0.5247116968698518,0.03305785123966942,0.49303904923599323,0.050000000000000044,405,15.222916603088379,-17.385086669921876,5.0,110.0,11.0,0.9652173913043478,1.0,0.0175,cuda,2.0,0.0,2.0,2.0,8.0,5.0,257.0,115.0,6.0,3.0
406,200,-2143.3061494227286,1.0,0.6426307448494454,0.0,0.06666666666666222,0.050000000000000044,406,15.650964736938477,-17.26132568359375,0.0,1.0,0.0,1.0,0.0,0.4175,cuda,31.0,1.0,1.0,1.0,3.0,4.0,202.0,2.0,0.0,155.0
407,200,-2008.3634018758337,1.0,0.6238532110091743,0.0,0.06666666666666222,0.050000000000000044,407,13.897479057312012,-16.04835205078125,0.0,1.0,0.0,1.0,0.0,0.4725,cuda,2.0,1.0,118.0,3.0,7.0,34.0,207.0,26.0,1.0,1.0
408,200,-1487.9058720927678,176.0,0.48507462686567165,0.0,0.8765138653084323,0.050000000000000044,408,15.440177917480469,-16.34970947265625,0.0,125.0,13.0,1.0,1.0,0.065,cuda,7.0,2.0,2.0,1.0,4.0,20.0,213.0,145.0,3.0,3.0
409,200,-1387.4925686005565,235.0,0.4396055875102712,0.34156378600823045,0.6230608676030913,0.050000000000000044,409,15.223016738891602,-17.226163330078126,21.0,220.0,23.0,0.7385159010600707,0.7027027027027027,0.015,cuda,99.0,2.0,0.0,4.0,4.0,72.0,25.0,39.0,97.0,58.0
410,200,-1328.9000274952257,244.0,0.43617021276595747,0.21818181818181817,0.6284146084019422,0.050000000000000044,410,97.10469055175781,-16.717340087890626,19.0,188.0,32.0,0.8125,0.8032786885245902,0.0,cuda,66.0,2.0,30.0,6.0,0.0,27.0,105.0,118.0,1.0,45.0
411,200,-1644.2673557552876,188.0,0.5035183737294762,0.2783018867924528,0.7802207505518763,0.050000000000000044,411,81.76028442382812,-15.99603515625,32.0,195.0,17.0,0.6199261992619927,0.5882352941176471,0.0,cuda,110.0,2.0,4.0,9.0,0.0,75.0,44.0,117.0,3.0,36.0
412,200,-1428.2728726475054,210.0,0.44302721088435376,0.41754385964912283,0.47588216251213983,0.050000000000000044,412,78.02584838867188,-17.109324951171875,49.0,247.0,38.0,0.6472727272727272,0.5925925925925926,0.0,cuda,46.0,2.0,1.0,1.0,1.0,160.0,34.0,150.0,5.0,0.0
413,200,-1573.3755922167543,167.0,0.48955722639933164,0.368,0.3767510976021614,0.050000000000000044,413,72.23890686035156,-19.01213623046875,67.0,214.0,36.0,0.5259259259259259,0.38461538461538464,0.005,cuda,50.0,3.0,1.0,2.0,4.0,159.0,29.0,148.0,4.0,0.0
414,200,-1694.5328302819078,172.0,0.5052208835341365,0.5063291139240507,0.29331746976006345,0.050000000000000044,414,58.41084289550781,-20.04935546875,70.0,207.0,30.0,0.35410764872521244,0.9215686274509803,0.0,cuda,78.0,18.0,46.0,3.0,0.0,144.0,21.0,4.0,2.0,84.0
415,200,-1842.7329184952205,166.0,0.5562599049128367,0.47315436241610737,0.14483338589298855,0.050000000000000044,415,35.00893783569336,-20.0417138671875,1.0,280.0,18.0,0.5017064846416383,0.5757575757575758,0.0025,cuda,218.0,5.0,4.0,3.0,1.0,1.0,10.0,114.0,34.0,10.0
416,200,-1285.8146913561409,216.0,0.43856655290102387,0.08465608465608465,0.43538633818589023,0.050000000000000044,416,26.477344512939453,-21.5105908203125,2.0,160.0,29.0,0.9032258064516129,0.8888888888888888,0.0,cuda,256.0,4.0,1.0,4.0,2.0,3.0,17.0,33.0,78.0,2.0
417,200,-1325.038363631337,204.0,0.4249116607773852,0.33725490196078434,0.5920614596670934,0.050000000000000044,417,21.1594181060791,-22.5522900390625,45.0,232.0,23.0,0.6,0.2608695652173913,0.0375,cuda,78.0,1.0,0.0,121.0,15.0,123.0,16.0,40.0,1.0,5.0
418,200,-1306.0331744165655,219.0,0.43956043956043955,0.0670391061452514,0.8999155643118492,0.050000000000000044,418,22.600847244262695,-24.5719287109375,1.0,163.0,16.0,0.9375,0.75,0.0025,cuda,212.0,2.0,0.0,4.0,1.0,2.0,16.0,115.0,26.0,22.0
419,200,-1875.7404499222837,143.0,0.5436968290796597,0.4788135593220339,0.563100647115517,0.050000000000000044,419,26.193220138549805,-26.420712890625,101.0,195.0,43.0,0.47058823529411764,0.7580645161290323,0.0,cuda,62.0,4.0,2.0,65.0,3.0,244.0,14.0,2.0,3.0,1.0
420,200,-1462.6954811770422,200.0,0.4773095623987034,0.14444444444444443,0.5855658029571073,0.050000000000000044,420,29.554319381713867,-26.96374267578125,42.0,154.0,26.0,0.8195121951219512,0.6808510638297872,0.005,cuda,208.0,1.0,0.0,66.0,4.0,61.0,10.0,10.0,40.0,0.0
421,200,-1229.9604917207762,244.0,0.41567291311754684,0.2784313725490196,0.4432730250912069,0.050000000000000044,421,25.455242156982422,-25.4196728515625,52.0,214.0,41.0,0.6449511400651465,0.5609756097560976,0.0025,cuda,129.0,9.0,2.0,111.0,1.0,109.0,15.0,17.0,3.0,4.0
422,200,-1355.9747589940894,257.0,0.42668863261943984,0.3722627737226277,0.4229436813626613,0.050000000000000044,422,26.266817092895508,-25.1242626953125,51.0,245.0,29.0,0.5895522388059702,0.3448275862068966,0.0025,cuda,78.0,2.0,0.0,5.0,2.0,149.0,12.0,149.0,3.0,0.0
423,200,-1753.0784778121103,188.0,0.5174242424242425,0.31063829787234043,0.6323850420468778,0.050000000000000044,423,23.157245635986328,-24.76021484375,53.0,197.0,38.0,0.625,0.3684210526315789,0.0,cuda,100.0,2.0,2.0,1.0,2.0,101.0,14.0,44.0,2.0,132.0
424,200,-1326.6028393553618,221.0,0.43052003410059675,0.30158730158730157,0.8741118568232662,0.050000000000000044,424,25.28622055053711,-24.884306640625,25.0,232.0,20.0,0.5765765765765766,0.7435897435897436,0.0075,cuda,118.0,2.0,0.0,3.0,19.0,102.0,18.0,132.0,6.0,0.0
425,200,-1313.4865102209876,204.0,0.44339622641509435,0.09444444444444444,0.7020242914979757,0.050000000000000044,425,20.664281845092773,-24.18590087890625,2.0,171.0,9.0,0.9117647058823529,1.0,0.0,cuda,219.0,1.0,4.0,1.0,0.0,2.0,14.0,152.0,3.0,4.0
426,200,-1362.6190873515122,222.0,0.4375,0.31800766283524906,0.620392749244713,0.050000000000000044,426,19.318479537963867,-22.218662109375,46.0,225.0,36.0,0.6077170418006431,0.4647887323943662,0.0,cuda,106.0,2.0,4.0,1.0,3.0,124.0,23.0,132.0,1.0,4.0
427,200,-1223.734334947873,218.0,0.4241110147441457,0.06878306878306878,0.8680182648401826,0.050000000000000044,427,23.03622055053711,-22.8793310546875,0.0,179.0,10.0,0.9406392694063926,0.6666666666666666,0.0,cuda,232.0,1.0,5.0,0.0,0.0,1.0,17.0,140.0,3.0,1.0
428,200,-1673.0416954091581,136.0,0.5290791599353797,0.06153846153846154,0.4533333333333333,0.050000000000000044,428,22.842893600463867,-21.7459765625,1.0,120.0,10.0,0.9296875,1.0,0.075,cuda,215.0,2.0,3.0,40.0,4.0,1.0,24.0,110.0,0.0,1.0
429,200,-1661.4275789667565,174.0,0.5028294260307195,0.4457831325301205,0.6245049504950495,0.050000000000000044,429,21.153287887573242,-21.7055615234375,58.0,223.0,26.0,0.5703971119133574,0.36363636363636365,0.0,cuda,85.0,3.0,3.0,54.0,2.0,130.0,18.0,101.0,3.0,1.0
430,200,-1693.4425581202752,138.0,0.5062972292191436,0.5756302521008403,0.6,0.050000000000000044,430,22.86077880859375,-22.9563720703125,84.0,205.0,33.0,0.2964169381107492,0.7704918032786885,0.0,cuda,60.0,1.0,5.0,66.0,2.0,148.0,11.0,100.0,5.0,2.0
431,200,-1387.100349261371,225.0,0.4392288348700754,0.3549618320610687,0.8026159334126041,0.050000000000000044,431,19.679302215576172,-22.62197265625,43.0,231.0,32.0,0.6496598639455783,0.723404255319149,0.0,cuda,84.0,1.0,1.0,38.0,1.0,106.0,19.0,147.0,2.0,1.0
432,200,-1581.0624263877357,167.0,0.5,0.1320754716981132,0.4810521776627857,0.050000000000000044,432,17.58393096923828,-22.4920458984375,10.0,143.0,16.0,0.8780487804878049,0.8518518518518519,0.0275,cuda,227.0,2.0,2.0,13.0,2.0,10.0,11.0,130.0,1.0,2.0
433,200,-1426.6761050024088,219.0,0.4519071310116086,0.372,0.34879458928766227,0.050000000000000044,433,19.955711364746094,-25.3662841796875,2.0,235.0,15.0,0.7079037800687286,0.4482758620689655,0.005,cuda,146.0,1.0,3.0,169.0,1.0,2.0,19.0,54.0,2.0,3.0
434,200,-1751.2753197768188,105.0,0.5264505119453925,0.6739130434782609,0.2996331023236853,0.050000000000000044,434,19.71663475036621,-23.27717041015625,40.0,212.0,20.0,0.32764505119453924,0.2727272727272727,0.0,cuda,110.0,2.0,3.0,129.0,0.0,52.0,9.0,92.0,1.0,2.0
435,200,-1436.015994480723,212.0,0.45612582781456956,0.3134920634920635,0.5791006313619379,0.050000000000000044,435,20.49994659423828,-24.08069580078125,68.0,203.0,49.0,0.6286764705882353,0.43617021276595747,0.0,cuda,73.0,26.0,1.0,4.0,2.0,124.0,16.0,151.0,2.0,1.0
436,200,-1437.4848290999196,237.0,0.44381107491856675,0.3856655290102389,0.6435126310362606,0.050000000000000044,436,18.841726303100586,-24.6205517578125,26.0,274.0,19.0,0.6677115987460815,0.75,0.0,cuda,75.0,4.0,1.0,203.0,3.0,49.0,15.0,49.0,0.0,1.0
437,200,-1593.6874977333584,188.0,0.47875816993464054,0.4804270462633452,0.758617729126422,0.050000000000000044,437,17.9293155670166,-23.90222900390625,14.0,262.0,19.0,0.4744744744744745,0.8823529411764706,0.025,cuda,53.0,27.0,2.0,140.0,12.0,14.0,32.0,117.0,0.0,3.0
438,200,-1470.8537584476376,225.0,0.4486442070665571,0.4413793103448276,0.5727133887663329,0.050000000000000044,438,16.943124771118164,-21.87966796875,6.0,266.0,24.0,0.42691415313225056,0.8723404255319149,0.0125,cuda,77.0,11.0,2.0,208.0,1.0,6.0,14.0,3.0,77.0,1.0
439,200,-1611.3280855388941,224.0,0.482225656877898,0.4020979020979021,0.6445215157353885,0.050000000000000044,439,20.27126121520996,-23.1147412109375,2.0,271.0,15.0,0.48668280871670705,0.7931034482758621,0.0,cuda,92.0,5.0,0.0,264.0,1.0,2.0,20.0,11.0,3.0,2.0
440,200,-1425.3789169494737,197.0,0.4582278481012658,0.2895927601809955,0.6120810661619747,0.050000000000000044,440,17.025745391845703,-21.8182470703125,60.0,180.0,41.0,0.6983471074380165,0.34146341463414637,0.035,cuda,104.0,3.0,0.0,50.0,3.0,73.0,20.0,139.0,4.0,4.0
441,200,-1470.54318885688,210.0,0.46210873146622733,0.3639705882352941,0.5782848151062155,0.050000000000000044,441,18.241971969604492,-24.43528564453125,60.0,233.0,39.0,0.5621301775147929,0.2702702702702703,0.0325,cuda,36.0,42.0,2.0,91.0,60.0,108.0,12.0,19.0,28.0,2.0
442,200,-1463.7258863884533,230.0,0.4606205250596659,0.2742616033755274,0.7050513128082101,0.050000000000000044,442,17.835268020629883,-24.71201904296875,24.0,213.0,24.0,0.7730769230769231,0.6744186046511628,0.0775,cuda,38.0,22.0,3.0,11.0,47.0,44.0,73.0,128.0,34.0,0.0
443,200,-1377.6458927848532,226.0,0.45298446443172524,0.10215053763440861,0.8382734285245363,0.050000000000000044,443,16.70578384399414,-23.4472265625,19.0,164.0,22.0,0.926829268292683,0.8181818181818182,0.0175,cuda,27.0,16.0,2.0,44.0,36.0,22.0,146.0,2.0,104.0,1.0
444,200,-1753.5791583474547,115.0,0.5232459847844463,0.5943775100401606,0.4371178317633449,0.050000000000000044,444,18.856977462768555,-24.18584716796875,0.0,242.0,7.0,0.37992831541218636,0.6923076923076923,0.025,cuda,39.0,0.0,1.0,38.0,37.0,0.0,78.0,187.0,19.0,1.0
445,200,-1686.0416154674022,170.0,0.49429037520391517,0.5809859154929577,0.5859691808596919,0.050000000000000044,445,19.869220733642578,-23.8859033203125,3.0,264.0,20.0,0.3661616161616162,0.6410256410256411,0.0375,cuda,5.0,3.0,2.0,119.0,47.0,3.0,72.0,53.0,95.0,1.0
446,200,-1446.3956738050974,168.0,0.480168776371308,0.09090909090909091,0.5238307349665924,0.050000000000000044,446,16.757848739624023,-21.83015625,45.0,94.0,27.0,0.9545454545454546,0.8076923076923077,0.0625,cuda,188.0,2.0,3.0,2.0,24.0,50.0,42.0,45.0,42.0,2.0
447,200,-1682.715289098011,126.0,0.511528608027327,0.5502008032128514,0.25966633954857704,0.050000000000000044,447,17.794021606445312,-22.2513720703125,39.0,229.0,20.0,0.2807017543859649,0.9375,0.0275,cuda,34.0,19.0,10.0,3.0,12.0,99.0,59.0,59.0,101.0,4.0
448,200,-1533.2400121052117,222.0,0.4959083469721768,0.3654618473895582,0.22194001621183465,0.050000000000000044,448,18.851947784423828,-23.6426025390625,1.0,243.0,6.0,0.7231270358306189,0.0,0.245,cuda,87.0,112.0,53.0,3.0,99.0,3.0,26.0,13.0,1.0,3.0
449,200,-1448.179183766898,206.0,0.47006472491909385,0.07471264367816093,0.664412087051824,0.050000000000000044,449,19.289640426635742,-25.9057080078125,1.0,157.0,17.0,0.9473684210526315,0.7647058823529411,0.13,cuda,168.0,1.0,0.0,3.0,71.0,2.0,35.0,66.0,52.0,2.0
450,200,-1430.288838263039,215.0,0.4583676834295136,0.3125,0.3930195978404115,0.050000000000000044,450,18.772350311279297,-25.7605078125,0.0,212.0,12.0,0.758364312267658,0.5238095238095238,0.0125,cuda,44.0,1.0,84.0,1.0,2.0,1.0,132.0,5.0,127.0,3.0
